	MSZoning	Street	Alley	LotShape	LandContour	Utilities	LotConfig	LandSlope	Neighborhood	Condition1	Condition2	BldgType	HouseStyle	RoofStyle	RoofMatl	Exterior1st	Exterior2nd	MasVnrType	Foundation	BsmtExposure	BsmtFinType1	BsmtFinType2	Heating	CentralAir	Electrical	Functional	GarageType	GarageFinish	PavedDrive	PoolQC	Fence	MiscFeature	SaleType	SaleCondition	ExterQual	ExterCond	BsmtQual	BsmtCond	HeatingQC	KitchenQual	FireplaceQu	GarageQual	GarageCond	Id	MSSubClass	LotFrontage	LotArea	OverallQual	OverallCond	YearBuilt	YearRemodAdd	MasVnrArea	BsmtFinSF1	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	TotRmsAbvGrd	Fireplaces	GarageYrBlt	GarageCars	GarageArea	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	MiscVal	MoSold	YrSold	SalePrice	TotSqFt
1164	3	1	2	0	3	0	2	0	24	1	2	0	7	1	0	9	10	2	2	1	0	4	1	1	4	6	1	2	2	3	4	4	8	4	3	3	4	3	5	4	3	3	3	1165	80	0.0	16157	5	7	1978	1978	0.0	680	391	289	1360	0	1432	1	0	1	1	2	1	5	1	1978.0	2	588	168	180	0	0	0	0	0	6	2007	12.175613438045465	1432
1165	3	1	2	0	3	0	4	0	16	2	2	0	2	1	0	12	13	3	2	3	5	5	1	1	4	6	1	1	2	3	4	4	6	5	4	3	4	3	5	4	0	3	3	1166	20	79.0	9541	7	5	2009	2009	268.0	0	0	1502	1502	0	1502	0	0	2	0	3	1	7	0	2009.0	2	644	0	114	0	0	0	0	0	9	2009	12.359523080243038	1502
1166	3	1	2	0	3	0	0	0	5	2	2	0	2	1	0	12	13	3	2	0	5	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	1167	20	64.0	10475	8	5	2008	2008	72.0	0	0	1694	1694	0	1694	0	0	2	0	3	1	7	0	2008.0	3	776	160	33	0	0	0	0	0	2	2010	12.41044104151805	1694
1167	3	1	2	0	3	0	4	0	8	6	2	0	5	1	0	12	13	2	2	3	2	5	1	1	4	6	1	0	2	3	4	4	8	4	3	3	4	3	5	3	3	3	3	1168	60	58.0	10852	6	5	2000	2000	0.0	786	0	173	959	0	1671	1	0	2	1	3	1	7	1	2000.0	2	472	0	38	0	0	0	0	0	2	2006	12.061046873479915	1671
1168	3	1	2	3	3	0	0	0	7	2	2	0	5	3	0	11	12	2	1	3	4	5	1	1	4	6	2	2	2	3	4	4	8	4	3	3	3	3	5	4	3	3	3	1169	70	120.0	13728	6	7	1935	1986	0.0	626	0	501	1127	0	2108	0	0	2	0	4	1	7	2	1935.0	2	540	0	0	0	0	90	0	0	7	2008	12.367340793126296	2108
1169	3	1	2	0	3	0	1	0	15	2	2	0	5	3	0	6	6	1	2	1	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	4	5	3	5	4	3	3	3	1170	60	118.0	35760	10	5	1995	1996	1378.0	1387	0	543	1930	0	3627	1	0	3	1	4	1	10	1	1995.0	3	807	361	76	0	0	0	0	0	7	2006	13.345506928718539	3627
1170	3	1	2	3	3	0	4	0	11	2	2	0	7	1	0	9	10	2	1	0	0	5	1	1	4	6	1	0	2	2	0	4	8	4	3	3	3	3	3	3	1	3	3	1171	80	76.0	9880	6	6	1977	1977	0.0	522	0	574	1096	0	1118	1	0	1	0	3	1	6	1	1977.0	1	358	203	0	0	0	0	576	0	7	2008	12.049418835484797	1118
1171	3	1	2	3	3	0	4	0	12	2	2	0	2	3	0	8	8	2	1	3	0	5	1	1	4	6	1	1	2	3	4	2	8	4	3	3	3	3	5	3	3	3	3	1172	20	76.0	9120	6	6	1958	1958	0.0	662	0	599	1261	0	1261	1	0	1	0	3	1	6	1	1958.0	2	433	0	0	0	0	288	0	1400	11	2008	12.0015054797889	1261
1172	1	1	1	0	3	0	4	0	21	2	2	4	5	1	0	8	8	2	2	3	5	5	1	1	4	6	5	0	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	1173	160	35.0	4017	7	5	2006	2007	0.0	0	0	625	625	0	1250	0	0	2	1	2	1	5	0	2006.0	2	625	0	54	0	0	0	0	0	3	2008	12.05466819137094	1250
1173	3	1	2	0	0	0	4	0	4	2	2	0	0	1	0	8	8	2	1	3	4	1	1	1	4	0	6	3	2	3	2	4	8	4	3	3	3	3	3	5	4	0	0	1174	50	138.0	18030	5	6	1946	1994	0.0	152	469	977	1598	479	3086	0	0	3	0	3	1	12	1	0.0	0	0	122	0	0	0	0	0	0	3	2007	12.20856952572876	2607
1174	3	1	2	0	3	0	4	0	6	2	2	0	5	1	0	13	14	2	0	3	4	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	4	3	3	3	4	3	3	1175	70	80.0	16560	6	8	1932	1950	0.0	503	0	449	952	0	2345	0	0	2	1	4	1	9	1	1932.0	2	360	0	0	0	0	0	0	0	7	2006	12.384218830913648	2345
1175	3	1	2	3	3	0	4	0	15	2	2	0	0	3	0	6	6	1	2	3	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	5	4	3	3	3	1176	50	85.0	10678	8	5	1992	2000	337.0	700	0	983	1683	0	2872	0	0	2	1	4	1	9	1	1992.0	2	541	0	33	0	0	0	0	0	4	2007	12.560244459250788	2872
1176	3	1	2	0	3	0	1	0	11	2	2	0	2	1	0	6	10	2	1	3	0	5	1	1	4	6	1	2	2	3	2	4	8	4	3	3	3	3	3	3	0	3	3	1177	20	37.0	6951	5	5	1984	1985	0.0	658	0	218	876	0	923	1	0	1	0	3	1	5	0	1984.0	1	264	362	0	0	0	0	0	0	10	2008	11.691071650353702	923
1177	4	1	0	3	0	0	4	0	17	0	2	0	0	1	0	8	8	2	1	3	4	5	1	1	4	6	5	2	0	3	4	4	8	4	3	3	3	3	3	3	0	3	3	1178	50	0.0	3950	6	8	1926	2004	0.0	468	0	350	818	0	1224	0	0	1	0	3	1	5	0	1926.0	1	210	0	0	116	0	0	0	0	12	2009	11.652687407345388	1224
1178	3	1	2	0	3	0	2	0	6	2	2	0	0	1	0	13	14	2	0	3	5	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	3	3	5	3	4	2	3	1179	50	54.0	7681	5	6	1921	1950	0.0	0	0	731	731	0	1343	0	0	1	1	3	1	7	1	1921.0	1	186	192	0	102	0	0	0	0	7	2009	11.95053502640496	1343
1179	3	1	2	3	3	0	0	0	7	2	2	0	2	1	0	13	14	2	3	4	6	6	1	1	4	3	6	3	0	3	4	4	8	4	3	3	0	0	4	3	4	0	0	1180	20	77.0	8335	5	5	1954	1954	0.0	0	0	0	0	0	1124	0	0	1	0	3	1	5	1	0.0	0	0	0	36	190	0	0	0	0	4	2006	11.440354772135393	1124
1180	3	1	2	1	3	0	0	0	23	2	2	0	5	1	0	8	8	2	5	3	3	5	1	1	4	6	1	0	2	3	0	4	8	4	3	3	4	3	5	3	0	3	3	1181	60	0.0	11170	7	5	1990	1991	0.0	1216	0	0	1216	0	2514	0	0	2	1	4	1	8	0	1990.0	2	693	0	0	0	0	0	0	0	4	2006	12.429216196844383	2514
1181	4	1	2	0	1	0	4	1	6	2	2	4	2	3	0	5	5	3	2	1	2	5	1	1	4	6	1	0	2	3	4	4	6	5	5	3	5	3	5	4	4	3	3	1182	120	64.0	5587	8	5	2008	2008	186.0	1480	0	120	1600	0	1652	1	1	2	0	2	1	5	1	2008.0	2	482	162	53	0	153	0	0	0	11	2008	12.8802918162046	1652
1183	3	1	0	3	3	0	4	0	17	2	2	0	2	3	0	11	12	2	0	3	4	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	3	3	5	3	4	3	3	1184	30	60.0	10800	5	6	1920	1950	0.0	821	0	299	1120	0	1130	1	0	1	0	2	1	5	1	1970.0	2	720	229	0	0	0	0	0	0	6	2006	11.695247021764184	1130
1184	3	0	2	3	3	0	4	1	23	2	2	0	2	3	0	8	8	1	1	1	4	5	1	1	4	6	0	1	2	3	4	4	8	4	3	3	3	3	4	3	3	3	3	1185	20	50.0	35133	5	4	1963	1963	226.0	1159	0	413	1572	0	1572	1	0	1	1	3	1	5	2	1963.0	3	995	0	263	0	0	263	0	0	5	2007	12.137258329529814	1572
1185	3	1	2	3	3	0	4	0	7	2	2	0	0	1	0	0	0	2	0	3	1	5	1	1	4	6	1	2	2	3	4	4	8	4	3	4	3	3	4	3	0	3	3	1186	50	60.0	9738	5	7	1924	1950	0.0	392	0	392	784	0	1221	1	0	1	0	4	1	7	0	1965.0	1	392	0	0	236	0	0	0	0	3	2006	11.560762794384388	1221
1186	3	1	2	0	0	0	0	1	17	0	0	1	5	1	0	6	6	2	1	2	1	5	1	1	4	6	4	2	2	3	4	4	8	0	3	3	2	3	3	3	0	2	2	1187	190	107.0	10615	3	5	1900	1970	0.0	440	0	538	978	0	1699	1	0	2	0	3	2	7	0	1920.0	2	420	0	74	0	0	0	0	0	8	2009	11.461632170582678	1699
1187	3	1	2	3	3	0	0	0	15	2	2	0	2	1	0	7	7	2	2	3	2	5	1	1	4	6	1	1	2	3	0	4	8	4	4	3	4	3	5	4	2	3	3	1188	20	89.0	12461	8	5	1994	1995	0.0	1456	0	168	1624	0	1624	1	0	2	0	2	1	5	1	1994.0	3	757	0	114	192	0	0	0	0	7	2006	12.476099782743233	1624
1188	3	1	2	0	3	0	4	0	5	2	2	0	5	1	0	12	13	1	2	3	5	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	1189	60	68.0	8935	7	5	2002	2002	95.0	0	0	831	831	0	1660	0	0	2	1	3	1	7	0	2002.0	2	493	144	68	0	0	0	0	0	7	2009	12.180754837545884	1660
1189	3	1	2	3	3	0	4	0	8	2	2	0	5	1	0	12	13	2	2	3	5	5	1	1	4	6	1	0	2	3	4	4	8	4	3	3	3	3	4	4	3	3	3	1190	60	60.0	7500	7	5	1999	1999	0.0	0	0	994	994	0	1804	0	0	2	1	3	1	7	1	1999.0	2	442	140	60	0	0	0	0	0	6	2010	12.14950229404178	1804
1190	3	1	2	3	2	0	4	1	11	2	2	1	2	1	0	8	8	3	1	0	1	5	1	1	4	6	0	0	2	3	4	4	8	4	3	4	3	3	5	3	3	3	3	1191	190	0.0	32463	4	4	1961	1975	149.0	1159	0	90	1249	0	1622	1	0	1	0	3	1	7	1	1975.0	4	1356	439	0	0	0	0	0	0	3	2007	12.031719258385396	1622
1191	1	1	1	3	3	0	4	0	21	2	2	3	5	1	0	8	8	1	2	3	5	5	1	1	4	6	5	2	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	1192	160	24.0	2645	8	5	1999	2000	456.0	0	0	776	776	0	1441	0	0	2	1	2	1	5	0	1999.0	2	492	206	0	0	0	0	0	0	11	2007	12.066810578196666	1441
1192	4	1	0	3	3	0	4	0	17	2	2	0	0	2	0	12	13	2	2	2	5	5	1	1	4	6	5	2	1	3	1	4	8	4	3	3	3	3	4	4	0	3	2	1193	50	60.0	9600	5	8	1925	1994	0.0	0	0	702	702	0	1472	0	0	1	0	3	1	6	0	1925.0	1	250	0	0	84	0	0	0	0	7	2007	11.736069016284437	1472
1193	4	1	2	3	3	0	2	0	11	2	2	4	2	3	0	12	13	1	2	3	2	5	1	1	4	6	1	0	2	3	4	4	8	4	3	3	5	3	5	3	0	3	3	1194	120	0.0	4500	6	5	1999	1999	425.0	883	0	341	1224	0	1224	1	0	2	0	2	1	5	0	1999.0	2	402	0	304	0	0	0	0	0	6	2009	12.013700752882718	1224
1194	3	1	2	3	3	0	0	0	19	2	2	0	5	1	0	6	6	3	1	3	0	5	1	1	4	6	1	0	2	3	2	4	8	4	3	3	3	3	3	3	0	3	3	1195	60	80.0	9364	6	7	1969	1969	143.0	371	0	292	663	0	1352	0	0	1	1	4	1	7	0	1969.0	1	299	379	36	0	0	0	0	0	3	2010	11.970350312009105	1352
1195	3	1	2	0	3	0	4	0	8	2	2	0	5	1	0	12	13	2	2	3	5	5	1	1	4	6	1	0	2	3	4	4	8	4	3	3	4	3	5	4	0	3	3	1196	60	51.0	8029	6	5	2005	2005	0.0	0	0	728	728	0	1456	0	0	2	1	3	1	8	0	2005.0	2	400	100	24	0	0	0	0	0	7	2008	12.078239274020289	1456
1196	3	1	2	0	3	0	4	0	8	2	2	0	5	1	0	12	13	2	2	0	5	5	1	1	4	6	3	0	2	3	4	4	6	5	4	3	4	3	5	4	4	3	3	1197	60	58.0	14054	7	5	2006	2006	0.0	0	0	879	879	0	1863	0	0	2	1	4	1	9	1	2006.0	3	660	100	17	0	0	0	0	0	11	2006	12.297785453453374	1863
1197	4	1	2	0	0	0	0	0	17	2	2	0	4	1	0	8	8	2	0	3	5	5	1	1	4	6	5	2	2	3	4	4	5	4	3	3	3	3	5	3	4	3	3	1198	75	65.0	8850	7	6	1916	1950	0.0	0	0	815	815	0	1690	0	0	1	0	3	1	7	1	1916.0	1	225	0	0	330	0	0	0	0	7	2006	11.877568578558138	1690
1198	3	1	2	3	3	0	4	0	5	2	2	0	2	1	0	12	13	2	2	3	5	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	1199	20	70.0	9100	7	5	2001	2001	0.0	0	0	1212	1212	0	1212	0	0	2	0	3	1	6	0	2001.0	2	573	356	0	0	0	0	0	0	6	2009	12.089538829274222	1212
1199	3	1	2	3	3	0	4	0	19	2	2	0	2	1	0	6	6	1	1	3	4	5	1	1	4	6	1	2	2	3	4	4	8	4	3	3	3	3	4	3	1	3	3	1200	20	75.0	11235	4	5	1963	1979	51.0	547	0	504	1051	0	1382	0	0	1	1	3	1	6	1	1974.0	2	459	0	82	0	0	0	0	0	10	2006	11.904967552746252	1382
1200	3	1	2	3	3	0	4	0	12	2	2	0	2	1	0	8	8	2	1	3	5	5	1	1	4	6	1	2	2	3	4	2	7	0	3	3	3	3	4	3	0	3	3	1201	20	71.0	9353	4	5	1970	1970	0.0	0	0	864	864	0	864	0	0	1	0	3	1	5	0	1972.0	1	280	0	0	0	0	0	0	0	7	2006	11.661776411702583	864
1201	3	1	2	3	3	0	0	0	5	2	2	0	5	1	0	12	13	2	2	0	5	5	1	1	4	6	1	1	2	3	4	4	8	4	3	3	4	3	5	4	0	3	3	1202	60	80.0	10400	7	5	1998	1998	0.0	0	0	866	866	0	1779	0	0	2	1	3	1	6	0	1998.0	2	546	198	36	0	0	0	0	0	3	2009	12.195517131590657	1779
1202	4	1	2	3	3	0	0	0	3	2	2	0	0	1	0	13	14	2	0	3	5	5	1	1	4	6	5	2	0	3	4	4	8	4	3	3	3	3	5	3	2	3	3	1203	50	50.0	6000	5	8	1925	1997	0.0	0	0	884	884	0	1348	1	0	1	0	3	1	5	1	1960.0	1	216	0	0	208	0	0	0	0	5	2009	11.669929213779893	1348
1203	3	1	2	3	3	0	4	0	5	2	2	0	2	1	0	12	13	1	2	3	5	5	1	1	4	6	1	2	2	3	4	4	8	4	4	3	4	3	5	4	3	3	3	1204	20	75.0	9750	7	5	2000	2001	171.0	0	0	1630	1630	0	1630	0	0	2	0	3	1	6	1	2000.0	2	451	74	234	0	0	0	0	0	10	2009	12.269047444691562	1630
1204	3	1	2	3	3	0	4	0	14	2	2	0	2	1	0	6	6	2	1	3	0	5	1	1	4	6	1	1	2	3	2	4	8	4	3	3	4	3	5	3	0	3	3	1205	20	78.0	10140	5	6	1975	1975	0.0	788	0	268	1056	0	1074	1	0	1	1	3	1	6	0	1975.0	2	495	0	88	0	0	0	0	0	7	2006	11.941455846009388	1074
1205	3	1	2	0	3	0	1	0	20	2	2	0	2	3	0	6	6	1	1	2	0	1	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	4	4	3	3	3	1206	20	90.0	14684	7	7	1990	1991	234.0	485	177	1496	2158	0	2196	0	0	2	0	3	1	7	1	1990.0	3	701	84	70	0	0	0	0	0	6	2009	12.513189630620563	2196
1206	2	1	2	3	3	0	4	0	20	2	2	0	2	1	0	6	6	2	1	3	4	5	1	1	4	6	5	2	2	3	2	4	8	4	3	3	3	3	3	3	0	3	3	1207	20	0.0	8900	4	4	1966	1966	0.0	1056	0	0	1056	0	1056	1	0	1	0	2	1	5	0	1966.0	1	384	0	42	0	0	0	0	0	11	2006	11.580584113444043	1056
1207	3	1	2	3	3	0	4	0	5	2	2	0	2	1	0	12	13	1	2	0	2	5	1	1	4	6	1	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	1208	20	70.0	9135	6	5	2003	2003	120.0	340	0	1342	1682	0	1700	1	0	2	0	3	1	7	0	2003.0	2	544	192	23	0	0	0	0	0	5	2006	12.206072645530174	1700
1208	3	1	2	3	3	0	4	0	12	2	2	0	2	1	0	8	8	2	1	3	4	1	1	1	4	6	5	2	2	3	4	4	8	4	3	4	3	3	3	3	0	3	3	1209	20	70.0	7763	5	7	1962	1980	0.0	504	108	319	931	0	1283	1	0	1	0	3	1	6	0	1980.0	2	506	0	0	0	0	0	0	0	10	2008	11.84939770159144	1283
1209	3	1	2	0	3	0	1	0	21	8	2	0	2	3	0	12	13	3	2	2	2	5	1	1	4	6	1	1	2	3	4	4	6	5	4	3	5	3	5	4	4	3	3	1210	20	85.0	10182	8	5	2006	2006	420.0	1220	0	440	1660	0	1660	1	0	2	0	3	1	8	1	2006.0	2	500	322	50	0	0	0	0	0	5	2006	12.577636201962656	1660
1210	3	1	2	3	3	0	4	0	20	2	2	0	5	1	0	13	14	2	2	3	5	5	1	1	4	6	1	1	2	3	0	2	8	4	4	3	4	3	5	4	3	3	3	1211	60	70.0	11218	6	5	1992	1992	0.0	0	0	1055	1055	0	1845	0	0	2	1	3	1	8	1	1992.0	2	462	635	104	0	0	0	0	400	5	2010	12.14950229404178	1845
1211	3	1	2	0	0	0	4	1	8	2	2	0	0	1	0	13	14	2	5	0	2	5	1	1	4	6	2	1	2	3	4	4	8	4	4	3	4	3	4	3	0	3	3	1212	50	152.0	12134	8	7	1988	2005	0.0	427	0	132	559	0	1752	0	0	2	0	4	1	8	0	1988.0	2	492	325	12	0	0	0	0	0	6	2010	12.007621706806335	1752
1212	3	1	2	3	3	0	4	0	7	2	2	0	2	3	0	8	8	2	1	3	4	5	1	1	4	6	1	2	0	3	4	4	8	4	3	3	3	3	3	3	0	3	3	1213	30	50.0	9340	4	6	1941	1950	0.0	344	0	328	672	0	672	1	0	1	0	2	1	4	0	1941.0	1	234	0	113	0	0	0	0	0	8	2009	11.635143097694478	672
1213	3	1	2	0	3	0	1	0	19	2	2	0	7	1	0	12	13	2	1	0	2	5	1	1	4	6	1	2	2	3	4	4	8	4	3	4	3	4	5	3	0	3	3	1214	80	0.0	10246	4	9	1965	2001	0.0	648	0	0	648	0	960	1	1	0	0	0	1	3	0	1965.0	1	364	88	0	0	0	0	0	0	5	2006	11.884489021402711	960
1214	3	1	2	0	3	0	4	0	12	2	2	0	6	1	0	8	8	2	1	0	1	5	1	1	4	6	1	2	2	3	4	4	8	4	3	3	3	3	3	3	0	3	3	1215	85	69.0	10205	5	5	1962	1962	0.0	784	0	141	925	0	999	1	0	1	0	3	1	6	0	1962.0	1	300	150	72	0	0	0	0	0	5	2006	11.809319478024031	999
1215	3	1	2	0	3	0	4	0	19	2	2	0	2	1	0	12	13	2	1	3	4	3	1	1	4	6	5	1	2	3	2	4	8	4	3	3	3	3	3	3	0	3	3	1216	20	99.0	7094	5	5	1966	1966	0.0	180	374	340	894	0	894	0	0	1	0	3	1	5	0	1966.0	1	384	0	0	0	0	0	0	0	5	2007	11.736069016284437	894
1216	4	1	2	3	3	0	4	0	19	5	2	2	0	1	0	12	13	2	3	4	6	6	1	1	4	6	1	2	2	3	4	4	8	4	3	3	0	0	3	3	0	3	3	1217	90	68.0	8930	6	5	1978	1978	0.0	0	0	0	0	0	1902	0	0	2	0	4	2	8	0	1978.0	2	539	0	0	0	0	0	0	0	4	2010	11.626254150277232	1902
1217	1	1	2	3	3	0	4	0	21	2	2	0	2	1	0	5	5	3	2	2	2	5	1	1	4	6	1	1	2	3	4	4	6	5	4	3	4	3	5	4	0	3	3	1218	20	72.0	8640	8	5	2009	2009	72.0	936	0	364	1300	0	1314	1	0	2	0	3	1	6	0	2009.0	2	552	135	112	0	0	0	0	0	9	2009	12.343466568968994	1314
1218	4	1	2	3	3	0	4	0	3	2	2	0	0	1	0	0	0	2	3	4	6	6	1	0	4	6	6	3	0	3	4	4	8	4	3	3	0	0	4	3	0	0	0	1219	50	52.0	6240	4	5	1947	1950	0.0	0	0	0	0	0	912	0	0	1	0	2	1	3	0	0.0	0	0	0	0	0	0	0	0	0	7	2006	11.296012463406655	912
1219	4	1	2	3	3	0	4	0	2	2	2	3	5	1	0	5	5	1	1	3	5	5	1	1	4	6	6	3	0	3	4	4	8	0	3	3	3	3	3	3	0	0	0	1220	160	21.0	1680	6	5	1971	1971	236.0	0	0	672	672	0	1218	0	0	1	1	3	1	7	0	0.0	0	0	201	0	0	0	0	0	0	4	2006	11.424094251263613	1218
1220	3	1	2	0	3	0	4	0	12	2	2	0	2	1	0	13	14	2	1	3	4	3	1	1	4	6	1	2	2	3	4	4	8	0	3	3	3	3	3	3	0	3	3	1221	20	66.0	7800	5	5	1964	1964	0.0	312	600	0	912	0	912	0	0	1	0	2	1	5	0	1964.0	1	288	0	0	0	0	0	0	0	11	2006	11.652687407345388	912
1221	3	1	2	3	3	0	4	0	19	1	2	0	2	3	0	6	6	2	1	3	1	3	1	1	4	6	1	2	2	3	4	4	8	4	3	3	3	3	5	3	3	3	3	1222	20	55.0	8250	5	5	1968	1968	0.0	250	492	210	952	0	1211	0	0	1	0	3	1	5	1	1968.0	1	322	0	63	0	0	0	0	0	8	2008	11.805595078933049	1211
1222	3	1	2	3	3	0	4	0	12	0	2	0	0	1	0	13	14	1	1	2	4	5	1	1	4	6	1	2	2	3	1	4	8	4	3	3	3	3	5	3	4	3	3	1223	50	78.0	10496	6	6	1949	1950	320.0	196	0	844	1040	0	1846	0	0	2	0	3	1	7	1	1949.0	1	315	0	0	0	0	0	0	0	1	2007	11.870599909242044	1846
1223	3	1	2	3	3	0	4	0	12	2	2	0	2	3	0	13	14	1	1	3	3	5	1	0	0	4	5	2	2	3	2	4	8	4	3	3	3	2	3	3	0	3	3	1224	20	89.0	10680	5	3	1951	1951	44.0	756	0	1380	2136	0	2136	0	0	2	0	4	1	7	0	1951.0	2	528	0	30	0	0	0	0	0	10	2006	11.834284063781393	2136
1224	3	1	2	0	3	0	4	0	8	6	2	0	5	1	0	12	13	2	2	0	2	5	1	1	4	6	1	0	2	3	4	4	8	4	4	3	4	3	5	4	4	3	3	1225	60	60.0	15384	7	5	2004	2005	0.0	724	0	64	788	0	1490	1	0	2	1	3	1	8	1	2004.0	2	388	100	75	0	0	0	0	0	2	2008	12.122691036591123	1490
1225	3	1	2	3	3	0	4	0	12	2	2	0	7	3	0	12	13	1	1	0	2	5	1	1	4	6	1	1	2	3	3	4	8	4	3	4	3	3	5	3	0	3	3	1226	80	65.0	10482	6	8	1958	1958	63.0	507	0	81	588	0	1138	0	1	1	0	3	1	6	0	1958.0	1	264	224	0	0	0	0	0	0	6	2007	11.884489021402711	1138
1226	3	1	2	0	3	0	1	0	21	1	2	0	5	1	0	12	13	3	2	2	5	5	1	1	4	6	3	0	2	3	4	4	8	4	4	3	4	3	5	4	4	3	3	1227	60	86.0	14598	6	5	2007	2007	74.0	0	0	894	894	0	1933	0	0	2	1	4	1	9	1	2007.0	3	668	100	18	0	0	0	0	0	1	2008	12.273731294003989	1933
1227	3	1	2	3	3	0	0	0	12	2	2	0	2	1	0	12	13	1	1	3	0	5	1	1	4	6	5	2	2	3	4	4	8	4	3	3	3	3	5	4	0	3	3	1228	20	72.0	8872	5	8	1965	2008	300.0	595	0	317	912	0	912	1	0	1	0	2	1	5	0	1992.0	2	576	0	240	0	0	0	0	0	12	2008	11.898187865760873	912
1228	3	1	2	3	3	0	0	0	16	2	2	4	2	3	0	8	8	1	2	3	2	5	1	1	4	6	1	0	2	3	4	4	6	5	5	3	5	3	5	5	4	3	3	1229	120	65.0	8769	9	5	2008	2008	766.0	1540	0	162	1702	0	1702	1	0	1	1	1	1	7	1	2008.0	3	1052	0	72	0	0	224	0	0	10	2008	12.813917896253697	1702
1229	3	1	2	3	3	0	4	0	12	2	2	0	7	3	0	3	6	2	1	3	0	5	1	1	4	0	2	2	2	3	1	4	8	4	3	3	3	3	4	3	0	3	3	1230	80	70.0	7910	5	5	1960	1960	0.0	666	0	409	1075	0	1507	0	0	2	0	4	1	7	0	1960.0	1	404	0	0	0	0	0	0	0	8	2008	11.751942365440728	1507
1230	3	1	2	0	3	0	4	0	19	1	5	2	0	5	0	9	10	2	1	3	2	4	1	1	4	6	3	1	0	3	4	0	8	4	3	3	4	3	5	3	3	3	3	1231	90	0.0	18890	5	5	1977	1977	1.0	498	211	652	1361	0	2620	0	0	2	2	4	2	12	1	1977.0	2	600	155	24	145	0	0	0	8300	8	2007	12.154779351142624	2620
1231	3	1	2	3	3	0	4	0	12	2	2	2	7	3	0	13	14	1	1	0	0	5	1	1	4	6	1	2	2	3	1	4	8	4	3	3	3	3	3	3	0	3	3	1232	90	70.0	7728	5	6	1962	1962	120.0	803	0	303	1106	0	1190	1	0	1	0	3	1	6	0	1962.0	2	540	0	18	0	0	0	0	0	5	2006	11.794337924408413	1190
1232	3	1	2	3	3	0	2	0	12	2	2	2	2	1	0	6	6	2	3	4	6	6	1	1	4	6	4	2	2	3	4	4	8	4	3	3	0	0	3	3	0	3	3	1233	90	70.0	9842	4	5	1962	1962	0.0	0	0	0	0	0	1224	0	0	2	0	2	2	6	0	1962.0	2	462	0	0	0	0	0	0	0	3	2007	11.53076538309856	1224
1233	3	1	2	0	3	0	4	0	12	2	2	0	2	3	0	9	10	1	1	3	4	5	1	1	4	6	1	1	2	3	2	4	0	0	3	3	3	3	2	3	0	3	3	1234	20	0.0	12160	5	5	1959	1959	180.0	1000	0	188	1188	0	1188	1	0	1	0	3	1	6	0	1959.0	2	531	0	0	0	0	0	0	0	5	2010	11.863582336583399	1188
1234	2	1	2	3	0	0	4	0	18	2	2	0	5	1	0	8	8	2	2	0	5	5	1	0	0	6	6	3	0	3	4	4	8	0	3	3	3	3	3	3	0	0	0	1235	70	55.0	8525	5	6	1911	1950	0.0	0	0	940	940	0	1964	0	0	1	1	4	1	7	0	0.0	0	0	0	192	0	0	0	0	0	11	2008	11.77528972943772	1964
1235	3	1	2	3	3	0	4	0	6	2	2	0	5	1	0	13	14	2	0	2	5	5	1	1	1	6	5	2	0	3	4	4	8	4	3	3	4	3	4	3	0	2	2	1236	70	96.0	13132	5	5	1914	1950	0.0	0	0	747	747	0	1784	0	0	1	1	4	1	9	0	1914.0	1	180	203	40	0	0	0	0	0	7	2006	11.841415931849784	1784
1236	3	1	2	3	3	0	4	0	16	2	2	3	5	1	0	12	15	3	2	3	5	5	1	1	4	6	3	1	2	3	4	4	8	4	4	3	4	3	5	4	0	3	3	1237	160	36.0	2628	7	5	2003	2003	106.0	0	0	764	764	0	1626	0	0	2	1	2	1	6	0	2003.0	2	474	0	27	0	0	0	0	0	6	2010	12.075394321888057	1626
1237	3	1	2	1	3	0	2	0	5	2	2	0	5	1	0	12	13	2	2	3	5	5	1	1	4	6	3	0	2	3	4	4	8	4	4	3	4	3	5	4	4	3	3	1238	60	41.0	12393	7	5	2004	2005	0.0	0	0	847	847	0	1948	0	0	2	1	4	1	8	1	2004.0	2	434	100	48	0	0	0	0	0	9	2006	12.180754837545884	1948
